分子筛	3216
分子量	37471
分宜	2735
分宜县	2814
分家	30695
分寸	34439
分封	6856
分封制	1913
分局	229184
分居	41291
分岔	7096
分崩离析	10691
分工	277140
分店	69313
分庭抗礼	9696
分心	32034
分忧	16410
分成	299669
分手	611992
分批	85304
分担	134385
分摊	49392
分支	230419
分散	399227
分散式	2528
分数	273261
分数线	97316
分文	23335
分文不取	2609
分明	224564
分时	42960
分晓	9626
分会	84945
分期	134573
分期付款	28926
分析	4802670
分析化学	5155
分析员	15020
分析器	2743
分析家	43381
分析师	399943
分析法	34546
分析语	314
分枝	25701
分校	37934
分机	7148
分蘖	15525
分权	19968
分步骤	7366
分歧	276421
分段	52834
分母	12841
分毫	19217
分水岭	30556
分水线	427
分泌	274977
分泌物	71270
分洪	6541
分派	20100
分流	182945
分清	63529
分为	821168
分界线	39316
分发	64642
分社	14946
分神	12488
分秒必争	5663
分立	29269
分站	47837
分管	125384
分米	1199
分红	294103
分级	141170
分组	199281
分而治之	2651
分色	2970
分号	7962
分行	141925
分裂	420154
分装	25317
分解	263802
分设	23263
分说	3162
分贝	15510
分账	7549
分赃	11056
分身	52417
分辨	117269
分辨率	282665
分辩	10078
分送	10150
分道扬镳	21285
分部	37456
分配	1213649
分配器	4278
分配律	358
分野	8102
分量	160334
分量	160334
分针	4331
分销	107822
分录	7809
分钟	3812320
分门别类	16748
分开	444893
分队	69132
分隔	52493
分离	701273
分头	56643
分频	3576
分类	539397
分类学	4449
分餐	2103
分馏	2571
分点	18350
切	1297335
切	1297335
切中	7114
切中时弊	1723
切中要害	4482
切入	104765
切分音	284
切切	39769
切切私语	260
切削	35760
切割	108619
切口	171131
切口	171131
切合	50357
切向力	436
切向速度	243
切向量	79
切块	42074
切实	837031
切实可行	63197
切尼	47650
切平面	215
切忌	65712
切换	125421
切断	138697
切望	1036
切尔西	202367
切尔诺贝利	5424
切片	161941
切牙	4638
切盼	1059
切碎	30396
切磋	49074
切磋琢磨	375
切空间	37
切糕	1781
切线	10311
切脉	1379
切肤之痛	7675
切莫	26612
切触	67
切记	56150
切变	7908
切身	49891
切近	3847
切达	15
切除	498821
切面	31005
切音	629
切题	2791
切点	3741
切齿	6796
切齿腐心	29
刈	48550
刊	356155
刊印	3996
刊物	134730
刊登	332339
刊号	5702
刊行	4356
刊误	258
刊载	48335
刊头	1527
刎	2125
刑	246306
刑	246306
刑事	435167
刑事拘留	96829
刑事法庭	8709
刑事犯	2538
刑事诉讼法	31279
刑事警察	2469
刑具	5419
刑名	4314
刑堂	2306
刑场	16562
刑天	11125
刑庭	6594
刑律	13499
刑戮	590
刑房	1796
刑拘	44587
刑期	23623
刑法	195995
刑满	1711
刑罚	69869
刑讯	4516
刑警	140719
刑部	19430
划	708705
划不来	7877
划子	918
划得来	4171
划拉	3555
划拳	5941
划桨	3786
划算	133914
划船	23436
划艇	23237
刖	13271
列	1317848
列位	5955
列侯	3916
列传	18894
列入	430827
列兵	3025
列出	124324
列别杰夫	1898
列国	11164
列宁	139317
列宁主义	22452
列宁格勒	10785
列岛	10000
列席	62034
列强	36667
列支敦士登	3555
列明	1049
列治文	196
列为	293999
列举	102898
列表	74020
列车	590012
列车员	17364
列车长	12789
列队	29086
刜	37
初	2327589
初一	174735
初三	157374
初中	578747
初二	118746
初伏	656
初来乍到	11105
初冬	45956
初出茅庐	12290
初创	18908
初升	217
初夏	29268
初夜	9062
初始	125340
初始化	11016
初学者	24107
初审	33915
初小	5475
初年	25439
初心	347
初恋	166352
初文	12
初更	2996
初期	410747
初次	123713
初步	1042795
初潮	7764
初犯	5149
初生	23611
初生之犊不怕虎	256
初生之犊不畏虎	361
初生牛犊不怕虎	5662
初秋	16759
初稿	28095
初等	15531
初级	164623
初级中学	8077
初叶	4106
初衷	132160
初试	26399
初赛	29907
初选	42899
初露	385
初露锋芒	2816
初露头角	1244
刞	12
刡	17
判	468135
判刑	75052
判别	30932
判别式	1266
判官	28552
判定	168409
判据	5695
判断	1065683
判断力	29252
判明	6102
判决	589101
判若两人	13128
判若云泥	1321
判处	362379
判读	5025
别	5547188
别	5547188
别人	4535410
别来无恙	6432
别传	2995
别克	77530
别具一格	26973
别具只眼	65
别出心裁	36945
别动队	4535
别名	17686
别墅	541525
别字	4488
别有	44356
别有天地	792
别有洞天	5630
别有用心	36692
别样	59766
别树一帜	650
别无	32129
别无他法	5466
别无选择	41961
别称	12373
别管	29647
别绪	1667
别致	88250
别致	88250
别处	56642
别号	3981
别针	8192
别开生面	31060
别离	38412
劫	311769
劫	311769
刨	67828
刨	67828
刨冰	4947
刨刀	1062
刨子	1468
刨根	1235
刨根儿	14
刨根问底	5127
刨花	2339
刨花板	6167
利	2188187
利	2188187
利他	14031
利令智昏	3637
利伯曼	2701
利伯维尔	1204
利刃	22008
利剑	31850
利勒哈默尔	794
利古里亚	14
利器	77870
利国利民	10042
利基	1231
利多卡因	12212
利害	39954
利害	39954
利害攸关	476
利害关系	73337
利尿	79168
利川	3826
利川市	1790
利己	24939
利市	9535
利弊	27561
利得	1772
利息	386165
利息率	4252
利欲	3215
利欲熏心	8544
利于	134272
利比亚	75393
利比里亚	28298
利津	1156
利津县	996
利润	1945244
利润率	112726
利物浦	181469
利率	1122449
利玛窦	4228
利用	4206796
利益	2905000
利禄	1990
利索	29899
利兹	5450
利落	38461
利诱	10948
利辛	1125
利辛县	1777
利通区	876
利钱	1148
利隆圭	299
利雅得	8672
利雅德	193
利马	20170
利马索尔	130
利默里克	218
删	364260
删去	25254
删改	8344
删减	25179
删节	12982
删除	225610
刮	431696
刮伤	6570
刮刀	4090
刮刮叫	259
刮痧	17043
刮目相待	323
刮目相看	45647
刮脸	2044
刮胡刀	3282
刮胡子	11721
到	50645570
到了	5417555
到位	653807
到来	734588
到场	190643
到家	339699
到底	2165014
到手	224109
到时	197852
到时候	278843
到期	255485
到期日	22187
到案	10658
到处	660638
到达	840249
到头	57366
到头来	65870
到点	34897
刲	181
刳	1165
制	2057042
制伏	5434
制冷	70193
制动	113346
制动器	9958
制图	34469
制定	1950886
制导	34335
制度	4544274
制度化	85881
制式	43856
制式化	503
制成品	17626
制服	163230
制服呢	416
制止	299754
制约	512620
制药	163908
制药业	6343
制衡	43224
制衣	13501
制裁	244388
制订	404536
制造业	428826
制钱	2813
刷	1010700
刷	1010700
刷子	28275
刷新	184950
刷牙	115684
券	812682
刺	689805
刺	689805
刺儿头	1084
刺刀	29988
刺刺不休	39
刺史	110667
刺字	3914
刺客	77801
刺探	13376
刺柏	424
刺槐	5185
刺杀	55425
刺激	1236885
刺激性	58739
刺痛	59712
刺目	9816
刺眼	44289
刺破	18627
刺穿	17952
刺绣	53478
刺绣品	545
刺耳	53312
刺猬	43611
刺骨	38135
刺鼻	36709
刻	549660
刻不容缓	39479
刻印	9544
刻写	3691
刻度	33411
刻意	239025
刻日	280
刻期	257
刻本	7685
刻板	29774
刻毒	1744
刻版	3558
刻画	63277
刻痕	3598
刻舟求剑	1745
刻苦	132932
刻苦耐劳	2092
刻薄	35366
刻薄寡恩	564
刻骨	22159
刻骨铭心	76615
劫	311769
剁	76497
剁碎	5646
剃	59940
剃光头	7329
剃刀	7382
剃度	6718
剃头	15455
剃须刀	16517
刭	876
则	8161904
锉	17869
削	165948
削	165948
削价	6696
削弱	167366
削波	158
削减	163339
削球	9057
削职为民	483
削足适履	2226
削除	1583
削发	4668
克	3243129
克	3243129
克	3243129
克己	7006
克己奉公	3569
克扣	24286
克星	43927
剌	31467
剌	31467
前	18590729
前不久	214200
前世	114667
前事	5738
前人	76807
前仆后继	10719
前仰后合	6855
前件	1198
前任	111475
前来	732946
前例	5200
前俯后仰	1962
前倨后恭	805
前倾	19499
前兆	22636
前儿	3181
前列	194620
前列腺	137808
前列腺炎	32109
前功尽弃	14300
前半夜	3090
前半天	234
前半晌	36
前哨	19510
前哨战	2930
前因	21360
前因后果	12164
前尘	7179
前夕	220158
前夜	53059
前天	350028
前夫	46741
前奏	44912
前奏曲	3938
前妻	65890
前嫌	13890
前导	7136
前年	123772
前几天	235785
前庭	14684
前庭窗	251
前厅	11088
前往	1084868
前后	767144
前怕狼后怕虎	1196
前房角	2469
前所未有	224422
前所未闻	2531
前所未见	6786
前提	784973
前摆	13023
前敌	5547
前方	280906
前日	192575
前晌	75
前景	759878
前朝	13132
前期	625346
前此	5018
前沿	194985
前汉	1948
前生	19340
前田	1592
前瞻	26091
前瞻性	69070
前科	20356
前秦	6978
前程	60941
前程远大	1106
前空翻	2156
前端	116749
前缀	8490
前线	248311
前置词	370
前者	347835
前肢	8271
前脚	16431
前臂	26840
前台	84653
前臼齿	168
前舱	3041
前茅	15048
前苏联	84304
前行	185180
前卫	190155
前言	50598
前赴后继	12336
前赵	2837
前身	92407
前车之鉴	21150
前辈	228925
前述	53578
前途	342781
前途无量	10781
前进	699374
前进区	136
前边	38248
前部	36382
前郭尔罗斯蒙古族自治县	336
前郭县	1001
前金区	15
前锋	452629
前锯肌	480
前镇区	122
前门	39515
前门	39515
前院	12060
前面	1059669
前头	50244
前额	25838
前驱	9220
前体	17474
刹	128194
刹	128194
刹不住	6388
刹把	468
刹车	176159
刹那	61973
创	1555534
剔	23262
剔牙	4815
剔透	9459
剔除	75019
剕	20
剖	111815
剖析	86714
剖白	2162
剖肝沥胆	11
剖腹	63308
剖视	947
剖视图	416
剖解	1208
剖面	29952
刬	92
创	1555534
刚	4241925
刚健	6534
刚刚	2643675
刚劲	5691
刚好	290113
刚察	433
刚察县	1608
刚巧	11859
刚度	40243
刚强	20595
刚性	76243
刚愎	1541
刚愎自用	5490
刚才	1415226
刚果	88001
刚果河	1000
刚架	1033
刚正	3099
刚正不阿	3894
刚毅	21991
刚毅木讷	117
刚毛	1851
刚烈	17477
刚玉	6917
刚直	4584
刚才	1415226
刚体	4538
剜	10468
剥	165554
剥	165554
剥削	122150
剥削者	7797
剥削阶级	32740
剥夺	189264
剥皮	27728
剥皮	27728
剥落	18708
剥蚀	7761
剥离	112636
剞	1140
剟	48
剡	3276
剡	3276
剣	1892
剤	113
剩	676977
剩下	864646
剩磁	1500
剩菜	14783
剩钱	1085
剩饭	22832
剩余	287743
剩余价值	18753
剪	609643
剪	609643
剪刀	90941
剪刀差	6301
剪切	41704
剪力	7470
剪报	10504
剪子	11499
剪彩	30794
剪影	16654
剪径	788
剪应力	5688
剪接	11523
剪断	23701
剪枝	3505
剪纸	48875
剪草机	456
剪草除根	29
剪裁	62813
剪贴板	1319
剪辑	71165
剪除	10006
剐	29791
副	1596191
副主任	574614
副主席	468082
副作用	193754
副伤寒	5803
副刊	19948
副司令	10598
副品	1691
副官	17893
副室	178
副将	14362
副市长	280307
副手	28278
副教授	97372
副书记	401425
副本	67728
副校长	69079
副业	79483
副标题	6360
副歌	7577
副热带	1041
副产品	28380
副产物	4205
副省级	14913
副秘书长	130554
副经理	37740
副总理	219314
副总统	82428
副总裁	267275
副翼	1254
副词	18599
副部长	309399
副院长	150233
副食	12349
副食品	44591
副驾驶员	2815
剰	188
割	272041
割伤	9027
割爱	4696
割舍	48432
割据	20818
割断	30827
割弃	357
割礼	1917
割线	6262
割草机	2086
割袍断义	463
割裂	32233
割让	7971
割除	3687
割鸡焉用牛刀	182
札	34810
剀	1260
创	1555534
创	1555534
创下	270843
创世纪	9335
创世纪	9335
创世论	18
创作	988464
创伤	174998
创刊	43217
创刊号	8498
创利	9920
创汇	84802
创口	26940
创始	20337
创始人	139309
创始者	3651
创巨痛深	195
创建	540758
创建者	5977
创意	827292
创收	44539
创新	3141334
创业	972030
创业者	88710
创牌子	514
创痛	3985
创立	173198
创立者	5344
创举	32418
创制	17971
创见	7911
创见性	896
创记录	9329
创设	64377
创议	1481
创办	284124
创办人	19534
创办者	5508
创造	2154110
创造主	412
创造力	115382
创造性	258299
创造者	27265
创造论	15
铲	159115
铲除	55888
戮	29495
剽	3599
剽悍	10277
剽窃	26203
剿	35232
剿	35232
剿匪	23332
剿灭	15831
劁	528
劂	362
划	708705
划	708705
划一	14842
划伤	29165
划价	3826
划分	362790
划定	76248
划拨	56707
划时代	30391
划归	31024
划清	38020
划痕	19003
划破	40110
划线	16581
劄	79
札	34810
剧	1453125
剧作家	21153
剧团	85661
剧场	158983
剧增	30408
剧坛	2654
剧情	316974
剧本	287188
剧毒	43216
剧烈	230131
剧照	46898
剧痛	42204
剧目	85385
剧组	279274
剧变	15472
剧院	151619
劈	230366
劈	230366
劈叉	3672
劈啪	5298
劈手	3055
劈柴	8432
劈柴	8432
劈脸	320
劈里啪啦	3532
劈开	15550
劈面	3359
劈头盖脸	10489
刘	865830
刘伯温	2987
刘备	109585
刘光第	514
刘公岛	1900
刘剑峰	265
刘向	7658
刘基	4193
刘天华	1316
刘奭	18
刘安	3286
刘家村	1173
刘家辉	12184
刘少奇	157597
刘师培	1407
刘德华	144869
刘心武	14038
刘恒	5620
刘慈欣	1092
刘晓波	891
刘松龄	55
刘毅	10617
刘洋	15833
刘海	147946
刘涓子	68
刘渊	9387
刘熙	2730
刘禹锡	6572
刘义庆	701
刘翔	345666
刘表	15704
刘裕	16713
刘贵今	1022
刘宾雁	1199
刘邦	53313
刘金宝	4728
刘云山	11486
刘青云	10669
刽	2582
刽子手	20837
刿	447
剑	2088711
剑客	51220
剑川	1525
剑川县	506
剑拔弩张	15370
剑桥	30978
剑桥大学	14481
剑河	3468
剑河县	2643
剑术	36700
剑道	37
剑阁	5381
剑阁县	1110
剑鱼座	27
剑麻	3398
剑齿虎	1533
剂	788837
剂型	38444
剂量	440322
剑	2088711
劓	843
劖	16
劙	19
力	4877765
力	4877765
力不胜任	392
力不从心	52464
力主	17092
力作	67529
力促	13360
力偶	574
力克	74736
力图	87245
力场	7942
力士	22469
力大无穷	4725
力学	145041
力度	1271292
力心	598
力戒	7487
力战	7978
力所不及	1454
力所能及	46490
力挫	8232
力挽狂澜	14146
力排众议	5685
力攻	4111
力气	290981
力求	173596
力争	347904
力争上游	15004
力矩	19824
力臂	2419
力行	7968
力量	2865432
功	635896
功不可没	41167
功令	1150
功利	56859
功利主义	11592
功到自然成	1058
功力	215799
功勋	46717
功劳	105692
功名	22801
功名利禄	7554
功夫	519828
功底	58741
功德	52747
功德圆满	4773
功德无量	10319
功成不居	117
功成名就	14105
功效	319606
功败垂成	6705
功业	9492
功率	225618
功用	31249
功绩	41439
功罪	1306
功耗	44424
功能	4366570
功能团	340
功能性	65853
功臣	83371
功亏一篑	15259
功课	118694
功过	13718
功高不赏	58
功高望重	58
加	5526163
加	5526163
加上	1739983
加以	683976
加来海峡	54
加仑	46894
加倍	91832
加价	75128
加入	2049378
加冕	22240
加利利	424
加利福尼亚	20611
加利福尼亚大学	2271
加利福尼亚大学洛杉矶分校	474
加利福尼亚州	32856
加利福尼亚理工学院	288
加利西亚	362
加剧	292831
加加林	4361
加劲	4692
加劲儿	121
加勒比	10805
加勒比海	32553
加固	102660
加塞儿	1846
加压	59759
加大	1540851
加官	2544
加官进爵	1492
加害	17463
加密	43940
加宽	16608
加封	7781
加州	110978
加州大学	9861
加州理工学院	2609
加工	1313490
加工厂	90950
加强	4679264
加德士	238
加德满都	15565
加德纳	3287
加德西	17
加快	1796421
加急	10208
加意	2135
加拉加斯	9302
加拉帕戈斯群岛	670
加拉罕	124
加拿大	604139
加料	12247
加查	807
加查县	351
加格达奇	1725
加格达奇区	213
加权	85863
加沙	137872
加油	1731119
加油添醋	746
加油站	160797
加法	18192
加注	17881
加泰罗尼亚	2110
加派	9918
加深	205596
加添	3587
加温	23285
加热	210829
加尔各答	10943
加尔文	1138
加特林	11737
加班	381607
加的夫	1794
加盟	460304
加码	17146
加纳	55184
加索尔	10408
加紧	210369
加罗林群岛	216
加兹尼	125
加兹尼省	940
加盖	72803
加蓬	9915
加薪	56027
加藤	1788
加号	16495
加西亚	19661
加赛	1485
加车	2305
加载	37711
加农	212
加农炮	4634
加速	768727
加速器	26701
加速度	38394
加达里	392
加那利群岛	2155
加里	9385
加里	9385
加里宁格勒	744
加里宁格勒州	592
加里曼丹	1227
加里曼丹岛	1375
加重	367161
加长	56754
劣	107828
劣势	120294
劣汰	1001
劣质	96394
劣迹	15320
劦	31
劦	31
助	614194
助人为乐	19670
助剂	18770
助力	60757
助动词	2374
助威	64603
助学金	42290
助手	192775
助教	29163
助理	411606
助产	9183
助产士	5067
助益	8137
助纣为虐	7160
助听器	9941
助兴	30258
助记符	71
助词	9047
助跑	10776
助长	62707
助阵	57417
努	81925
努克	328
努力	4574518
努嘴	4661
努库阿洛法	1295
努比亚	773
努尔哈赤	25540
努瓦克肖特	1287
努纳武特	22
努美阿	139
劫	311769
劫匪	97313
劫夺	3832
劫富济贫	5759
劫寨	385
劫后余生	6416
劫持	94925
劫持者	5519
劫掠	14739
劫数	6233
劫数难逃	527
劫机	13442
劫洗	43
劫营	1130
劫狱	4371
劫道	1481
劫难	29753
劫余	558
劬	10410
劭	20172
劭	20172
労	516
券	812682
劵	10505
效	815151
劻	1105
劼	4849
劾	12378
劲	649338
劲	649338
劲儿	82621
劲力	16306
劲吹	5799
劲射	38836
劲峭	85
劲急	1002
劲拔	366
劲挺	564
劲敌	27312
劲旅	61574
劲烈	341
劲直	678
劲草	2378
劲头	50977
劲风	20509
勃	57268
勃列日涅夫	11711
勃利	546
勃利县	574
勃勃	12582
勃拉姆斯	1736
勃朗宁	1018
勃朗峰	1099
勃海	1210
勃然	5265
勃然变色	1856
勃发	14904
勃兴	320
勃兰登堡	3410
勃起	44055
勄	31
敕	45732
勇	330595
勇力	3548
勇士	146537
勇往直前	34464
勇悍	2322
勇敢	542005
勇于	167985
勇武	6072
勇气	550703
勇决	383
勇猛	44070
勇略	566
勉	26595
勉力	10769
勉勉强强	4011
勉励	47396
勉强	304391
勉为其难	12514
勉县	1931
倦	57260
勍	384
勐	12477
勐海	4433
勐海县	1113
勐腊	918
勐腊县	1248
敕	45732
勒	747079
勒	747079
勒令	38487
勒克斯	67
勒勒车	382
勒威耶	41
勒死	13482
勒索	55184
勒维纳斯	13
勒马	1155
勒庞	3275
勔	153
动	3047197
动不动	71318
动乱	55107
动人	235097
动人心魄	21074
动作	1372066
动力	1199531
动力学	82073
动口	7151
动向	113624
动员	449549
动嘴	6225
动因	33545
动土	5811
动容	46269
动工	118851
动平衡	4362
动弹	80532
动心	74831
动怒	13870
动情	68450
动情期	388
动感	181169
动态	634933
动手	461619
动手动脚	11341
动摇	179504
动植物	71092
动机	293645
动武	32520
动气	6904
动物	1416652
动物园	110663
动物学	5709
动物性	18688
动物油	2967
动物界	5395
动产	23428
动用	189401
动画	319086
动画片	110005
动荡	117268
动粗	7431
动听	73538
动肝火	685
动能	73243
动脉	368134
动脉硬化	34896
动脑筋	29238
动荡	117268
动觉	1116
动词	100982
动议	31296
动身	43460
动辄	78903
动辄得咎	1047
动量	16768
动静	164512
动魄惊心	684
勖	6314
勗	36
勘	74869
勘定	2503
勘察	94732
勘探	130162
勘查	86130
勘测	48884
勘误	1042
勘误表	299
勘验	11061
务	461234
务实	216738
务川仡佬族苗族自治县	267
务川县	1244
务川自治县	960
务工	189984
务必	134707
务期	1179
务虚	8588
务农	27243
勋	41745
勋业	991
勋章	1108698
胜	2051530
胜仗	15360
胜任	85480
胜似	14746
胜利	1848769
胜利者	38192
胜地	47820
胜败	17157
胜景	11746
胜算	35137
胜诉	42849
胜负	179528
胜过	102826
劳	297850
劳什子	3515
劳作	39463
劳倦	2196
劳伦斯	26916
劳力	148004
劳力士	10169
劳动	2319046
劳动力	549083
劳动报	12921
劳动改造	7573
劳动教养	21447
劳动节	21802
劳动者	318851
劳务	207445
劳务人员	10762
劳埃德	3717
劳工	117980
劳役	7886
劳心	6084
劳心劳力	2928
劳损	11251
劳改	17833
劳教	43800
劳斯莱斯	27135
劳方	4577
劳模	89888
劳民伤财	13517
劳烦	8474
劳燕分飞	3283
劳碌	12222
劳神	7043
劳累	100374
劳而无功	2384
劳苦	16579
劳资	114941
劳资关系	12649
劳逸	2669
劳逸结合	13064
劳顿	10704
劳驾	5066
募	262448
募化	471
募捐	84086
募款	5967
募集	299495
戮	29495
势	1616707
势不两立	9745
势不可挡	22483
势不可当	2868
势利	16054
势利小人	797
势利眼	5184
势力	524749
势在必行	54853
势均力敌	24051
势如破竹	13743
势子	99
势必	232171
势态	9122
势成骑虎	775
势能	14356
势要	2743
势阱	473
势头	427259
勤	342172
勤俭	63650
勤俭建国	10331
勤俭持家	12439
勤勉	33080
勤务	19026
勤务兵	3657
勤务员	6823
勤劳	92094
勤劳者	228
勤劳致富	9421
勤勤恳恳	18776
勤奋	176855
勤学苦练	8749
勤工俭学	26528
勤快	40169
勤恳	6261
勤苦	1874
勤谨	746
勤杂	2153
剿	35232
剿	35232
勧	101
勯	174
勰	18130
劢	8398
勋	41745
勋	41745
勋爵	10577
励	40774
励	40774
励志	120609
勷	63
劝	514074
劝勉	1785
劝化	344
劝告	40995
劝和	3410
劝善惩恶	301
劝学	3929
劝导	27247
劝慰	19651
劝教	326
劝架	11843
劝解	21958
劝诱	2380
劝说	135463
劝谏	6490
劝退	8906
劝酒	7497
劝阻	67182
劝驾	291
勹	211
勺	164842
勺子	44799
匀	226924
匀实	124
匀整	839
匀净	2148
匀溜	12
匀称	24976
匀速	14639
勾	253957
勾	253957
勾	253957
勾兑	15747
勾勒	65217
勾引	105834
勾心斗角	20104
勾手	16916
勾搭	67657
勾栏	2172
勾玉	68
勾画	29013
勾当	36617
勾结	127275
勾缝	1284
勾股定理	1508
勾芡	14047
勾起	3010
勾践	17083
勾连	3459
勾销	1481
勿	347277
匁	43
丐	51047
丐	51047
包	3463373
包	3463373
包乘	915
包乘组	1018
包干	41171
包干制	2643
包伙	250
包住	23678
包价	2604
包公	14287
包剿	126
包包	248068
包含	481346
包囊	5282
包围	264978
包圆儿	345
包场	19928
包子	180316
包容	219537
包封	2307
包工	61176
包巾	846
包庇	33968
包厢	62581
包心菜	6040
包扎	66831
包打天下	2619
包抄	28148
包括	5637645
包拯	9306
包探	69
包揽	79537
包揽词讼	78
包月	28302
包机	140944
包河	2024
包河区	3810
包涵	18418
包尔	246
包产	14223
包产到户	9515
包皮	31897
包票	1468
包租	20178
包谷	46260
包管	3711
包米	1219
包扎	66831
包罗	4393
包罗万象	12010
包船	1554
包茅	110
包藏	4626
包藏祸心	1608
包被	15936
包袱	157794
包装	754429
包装纸	12615
包裹	239763
包豪斯	1594
包赔	1384
包身工	2851
包车	29316
包办	32840
包办代替	6180
包办婚姻	4468
包金	2041
包银	2967
包销	25501
包间	35187
包青天	4310
包头	58265
包头	58265
包头地区	401
包头市	23986
包饭	10352
包饺子	31245
包龙图	138
匆	43139
匆促	3359
匆匆	273264
匆忙	108119
匆猝	12
匈	16482
匈	16482
匈奴	77041
匈牙利	124361
匋	533
匍	2911
匍匐	18967
匍匐茎	1096
匏	12852
匐	3301
匕	40123
匕首	93865
化	1459853
化	1459853
化冻	1861
化合	6872
化合价	3070
化合物	111189
化名	248801
化妆	376895
化妆品	321429
化妆室	2544
化妆舞会	3731
化学	758077
化学反应	34116
化学品	68098
化学家	11877
化学工业	34839
化学式	5024
化学性	7739
化学战	1697
化学纤维	5486
化学能	1707
化学键	2816
化州	4634
化州市	1334
化工	449734
化工厂	38847
化干戈为玉帛	4583
化德	287
化德县	227
化整为零	9637
化敌为友	5293
化油器	5751
化为泡影	6922
化为乌有	15321
化痰	41518
化疗	285660
化石	136951
化缘	7615
化纤	69486
化肥	190719
化脓	13824
化脓性	16052
化装	32251
化解	257934
化身	117272
化隆	1420
化隆回族自治县	657
化隆县	1281
化险为夷	13906
化验	100398
化斋	746
北	1950181
北上	89105
北京	8540275
北京人	96337
北京周报	653
北京大学	216718
北京工业大学	7992
北京市	1011409
北京师范大学	48426
北京广播学院	5684
北京教育学院	908
北京日报	15869
北京时间	1049301
北京晚报	37302
北京晨报	35235
北京林业大学	7093
北京汽车制造厂有限公司	231
北京烤鸭	8725
北京物资学院	786
北京猿人	3488
北京理工大学	13966
北京产权交易所	6628
北京科技大学	9743
北京航空学院	1184
北京航空航天大学	11512
北京艺术学院	113
北京话	10174
北京语言大学	4506
北京语言学院	1397
北京周报	653
北京电影学院	25609
北京青年报	38619
北伐	25257
北伐军	5899
北仑	17453
北仑区	3897
北侧	69086
北冕座	29
北冰洋	14214
北半球	20281
北卡罗来纳	2078
北卡罗来纳州	5979
北周	10038
北回归线	4845
北国	27180
北坡	11036
北埔乡	41
北塔区	76
北塘区	1197
北外	11044
北大	357702
北大荒	13315
北大西洋	18007
北安	4429
北安市	1048
北宋	45703
北寒带	36
北屯区	29
北屯市	51
北屯镇	144
北山	15283
北岛	1529
北岳	3790
北川	8273
北川县	489
北平	55649
北爱尔兰	19636
北戴河	21306
北戴河区	1249
北斗	29625
北斗七星	5150
北斗星	9826
北方	501878
北方民族大学	211
北方邦	4478
北朝	8615
北林	3703
北林区	460
北极	65177
北极光	6667
北极圈	6926
北极星	8431
北极熊	32235
北欧	68073
北欧航空公司	473
北江	16036
北洋	39465
北洋军阀	6224
北流	6667
北流市	3996
北海	106201
北海市	17393
北海道	37927
北港镇	183
北湖区	1378
北温带	739
北碚区	6264
北票	1317
北票市	791
北端	17855
北约	171572
北纬	34920
北美	187540
北美洲	15350
北越	34
北辰	355
北辰区	7167
北达科他	350
北达科他州	1080
北边	32195
北部	438073
北部湾	24566
北镇	5929
北镇市	409
北镇满族自治县	11
北门	22
北关	5459
北关区	222
北非	23873
北面	61553
北马里亚纳群岛	677
北魏	38500
北齐	12715
匙	76424
匚	22747
匜	163
匝	30752
匝道	26601
炕	60756
匠	74631
匠心独运	5276
匡	29706
匡	29706
匡正	3474
匣	48223
匣子	11817
匪	209353
匪夷所思	46044
匪帮	33049
匪徒	44017
匪盗	1380
匪穴	172
匪首	14343
匦	45300
汇	870912
汇价	150717
汇兑	29865
汇合	42246
汇报	448744
汇寄	855
汇拢	605
汇款	98786
汇注	960
汇流	6644
汇演	35035
汇率	588854
汇票	29692
汇编	37930
汇编语言	2544
汇总	128417
汇聚	149212
汇丰银行	38053
汇费	1607
汇集	134297
汇点	856
匮	12897
匮	12897
匮	12897
匮乏	90715
匮竭	94
匮缺	567
奁	6795
奁	6795
匴	53
匵	12
匸	12
匹	347449
匹	347449
匹夫	13047
匹夫匹妇	300
匹敌	19924
匹兹堡	5420
匹配	159079
匾	93668
匾额	12058
匿	21346
匿名	58935
匿报	730
匿迹	4271
区	6058071
区	6058071
区分	229130
区别	797809
区划	62239
区区	80120
区区小事	1420
区域	2037145
区域性	101808
区旗	1168
区号	10828
区长	60323
区间	341047
区隔	8756
十一月	208255
十一月份	14844
十三经	2398
十之八九	9897
十二指肠	67715
十二月	221520
十二月份	14078
十全	4157
十全十美	38354
十六进制	962
十分	3322602
十分之一	39075
十四行诗	2546
十堰	13850
十堰市	7267
十字架	29148
十字花科	3311
十字路口	65785
十字军	10684
十常侍	1245
十几	840615
十恶不赦	7176
十成	9468
十拿九稳	6122
十月	272396
十月份	31717
十月革命	34538
十有八九	21950
十万八千里	9412
十万火急	6982
十足	366884
十进制	2099
十边形	16
十里洋场	2554
十锦	348
十面埋伏	22107
卂	65
千伏	56364
千佛洞	3001
千依百顺	1747
千克	96564
千儿八百	1453
千刀万剐	6822
千卡	11853
千古	60522
千叮万嘱	1887
千周	541
千夫	3917
千奇百怪	16548
千姿百态	17748
千字文	4250
千家万户	49710
千山区	1930
千岛湖	30120
千岛群岛	6274
千差万别	20033
千虑一失	93
千虑一得	13
千斤顶	10320
千方百计	157366
千瓦	204772
千疮百孔	17083
千真万确	12823
千秋	37213
千秋万代	5944
千篇一律	27529
千米	68534
千丝万缕	25416
千叶	12022
千叶县	4325
千言万语	25393
千变万化	25579
千赫	1301
千军万马	31756
